GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000151233	12	42475647	42538681	145	12	584	0.22691	0.41025	GXYLT1
ENSG00000015153	12	42550906	42632151	151	14	584	0.23094	0.40868	YAF2
ENSG00000269367	12	42624050	42628075	4	2	584	0.46942	0.31939	AC020629.1
ENSG00000134283	12	42632249	42853517	610	19	584	0.038074	0.48481	PPHLN1
ENSG00000139168	12	42705880	42719920	31	6	584	0.17298	0.43133	ZCRB1
ENSG00000139174	12	42852140	42984157	294	33	584	-1.0654	0.85665	PRICKLE1
ENSG00000173157	12	43747669	43945724	444	29	584	0.77203	0.22005	ADAMTS20
ENSG00000129317	12	44122410	44152620	83	8	584	-1.0239	0.84705	PUS7L
ENSG00000198001	12	44152747	44183346	61	8	584	-0.32855	0.62875	IRAK4
ENSG00000151239	12	44187526	44200178	17	4	584	0.36632	0.35706	TWF1
ENSG00000139173	12	44229770	44783545	644	38	584	-1.1697	0.87894	TMEM117
ENSG00000184613	12	44902058	45315631	797	45	584	-0.55404	0.71023	NELL2
ENSG00000185610	12	45408455	45444882	101	8	584	2.2681	0.011661	DBX2
ENSG00000177119	12	45609770	45834187	516	16	584	0.86071	0.1947	ANO6
ENSG00000189079	12	46123448	46301823	90	6	584	-1.9861	0.97649	ARID2
ENSG00000139218	12	46312914	46385903	49	4	584	-2.6867	0.99639	SCAF11
ENSG00000111371	12	46576846	46663800	139	21	584	0.10072	0.45989	SLC38A1
ENSG00000134294	12	46751972	46766650	26	4	584	-0.17954	0.57124	SLC38A2
ENSG00000139209	12	47158546	47226191	189	23	584	0.41217	0.34011	SLC38A4
ENSG00000139211	12	47469490	47473734	6	2	584	-0.8369	0.79868	AMIGO2
ENSG00000179715	12	47473386	47630443	445	47	584	-0.85829	0.80463	PCED1B
ENSG00000005175	12	48057070	48099844	50	8	584	0.9813	0.16322	RPAP3
ENSG00000111405	12	48103517	48119350	25	5	584	0.0284	0.48867	ENDOU
ENSG00000079337	12	48128455	48164823	83	14	584	-0.49388	0.6893	RAPGEF3
ENSG00000211584	12	48147699	48176536	54	10	584	-0.20916	0.58284	SLC48A1
ENSG00000061273	12	48176505	48226915	69	16	584	-0.98376	0.83738	HDAC7
ENSG00000268069	12	48178706	48179787	8	2	584	-0.48875	0.68749	AC004466.1
ENSG00000111424	12	48235320	48336831	255	27	584	-1.7035	0.95576	VDR
ENSG00000134291	12	48357352	48362661	10	3	584	-0.45114	0.67405	TMEM106C
ENSG00000139219	12	48366748	48398269	96	12	584	-0.82286	0.79471	COL2A1
ENSG00000257955	12	48413554	48419165	23	3	584	1.0532	0.14613	RP1-228P16.5
ENSG00000079387	12	48436681	48500091	127	9	584	0.7447	0.22823	SENP1
ENSG00000152556	12	48498922	48540187	68	7	584	0.62825	0.26492	PFKM
ENSG00000177981	12	48541571	48574996	56	7	584	1.3017	0.096515	ASB8
ENSG00000177875	12	48577366	48579709	4	2	584	0.84056	0.2003	C12orf68
ENSG00000269514	12	48592170	48595814	11	3	584	1.3538	0.087892	DKFZP779L1853
ENSG00000172640	12	48596081	48597170	3	1	584	0.70649	0.23994	OR10AD1
ENSG00000187166	12	48722763	48724062	1	1	584	1.2898	0.098556	H1FNT
ENSG00000167528	12	48733791	48745197	3	1	584	1.2663	0.10271	ZNF641
ENSG00000139223	12	48866448	48866843	2	1	584	0.12113	0.45179	ANP32D
ENSG00000177627	12	48876286	48890295	57	7	584	-0.27369	0.60784	C12orf54
ENSG00000197376	12	48901137	48923680	98	11	584	-1.1116	0.86685	OR8S1
ENSG00000167531	12	48961467	48963849	1	1	584	0.42975	0.33369	LALBA
ENSG00000139620	12	49047184	49076021	21	2	584	0.27476	0.39175	KANSL2
ENSG00000129315	12	49082247	49110681	19	3	584	0.71874	0.23615	CCNT1
ENSG00000257987	12	49121218	49159569	19	2	584	0.98986	0.16112	LINC00935
ENSG00000167535	12	49207577	49222724	3	1	584	-2.0181	0.97821	CACNB3
ENSG00000174243	12	49223547	49246625	19	2	584	-1.1744	0.87988	DDX23
ENSG00000172602	12	49250928	49259681	7	2	584	-0.2429	0.59596	RND1
ENSG00000272822	12	49297286	49351148	109	2	584	-1.4553	0.9272	RP11-302B13.5
ENSG00000139537	12	49297893	49325623	58	2	584	-1.5985	0.94504	CCDC65
ENSG00000134285	12	49315301	49320257	7	1	584	-1.4518	0.92672	FKBP11
ENSG00000255863	12	49315767	49333446	28	1	584	-1.3031	0.90372	AC073610.5
ENSG00000134287	12	49329506	49351334	40	1	584	-1.2196	0.88868	ARF3
ENSG00000169884	12	49359123	49365546	3	1	584	-0.74454	0.77172	WNT10B
ENSG00000181418	12	49388932	49393092	3	1	584	0.27558	0.39143	DDN
ENSG00000181929	12	49396057	49412980	13	1	584	0.25508	0.39933	PRKAG1
ENSG00000167548	12	49412758	49453557	19	2	584	0.2488	0.40176	KMT2D
ENSG00000167550	12	49458468	49463808	1	1	584	0.5108	0.30475	RHEBL1
ENSG00000139549	12	49483204	49488602	2	1	584	0.60124	0.27384	DHH
ENSG00000139636	12	49490919	49504683	8	1	584	-0.11457	0.54561	LMBR1L
ENSG00000123416	12	49521565	49525180	4	1	584	0.020762	0.49172	TUBA1B
ENSG00000167553	12	49582519	49667114	49	7	584	-0.056943	0.5227	TUBA1C
ENSG00000135406	12	49687035	49692465	9	3	584	0.57703	0.28196	PRPH
ENSG00000135451	12	49717019	49725514	15	4	584	0.6412	0.2607	TROAP
ENSG00000186897	12	49726200	49730971	7	2	584	0.75346	0.22559	C1QL4
ENSG00000178401	12	49740700	49751309	26	1	584	-0.77371	0.78045	DNAJC22
ENSG00000123352	12	49760367	49921205	12	2	584	1.367	0.085806	SPATS2
ENSG00000135519	12	49932940	49952091	18	2	584	-0.30178	0.61859	KCNH3
ENSG00000187778	12	49950327	49961936	8	1	584	-0.37271	0.64532	MCRS1
ENSG00000110844	12	49962001	50038449	48	3	584	-0.61269	0.72996	PRPF40B
ENSG00000135436	12	49976668	49999422	16	3	584	-0.72446	0.76561	FAM186B
ENSG00000161791	12	50031724	50101948	71	3	584	-1.0723	0.85821	FMNL3
ENSG00000139644	12	50101508	50158717	122	6	584	-0.16128	0.56406	TMBIM6
ENSG00000167566	12	50184929	50222533	89	7	584	-2.6716	0.99623	NCKAP5L
ENSG00000186666	12	50231573	50236912	2	1	584	-1.0304	0.84858	BCDIN3D
ENSG00000135472	12	50260679	50298000	55	7	584	0.62164	0.26709	FAIM2
ENSG00000167580	12	50344524	50352664	28	5	584	1.6938	0.04515	AQP2
ENSG00000161798	12	50355653	50359464	2	1	584	0.32032	0.37436	AQP5
ENSG00000086159	12	50360977	50370922	17	5	584	-0.56167	0.71283	AQP6
ENSG00000161800	12	50370706	50426919	77	2	584	0.6559	0.25594	RACGAP1
ENSG00000110881	12	50451331	50477394	23	4	584	-1.2462	0.89366	ASIC1
ENSG00000066117	12	50478755	50494495	15	2	584	-0.26372	0.604	SMARCD1
ENSG00000167588	12	50497602	50505102	3	1	584	-0.3724	0.6452	GPD1
ENSG00000178449	12	50505762	50514240	21	3	584	-0.97534	0.8353	COX14
ENSG00000139624	12	50523575	50561288	64	5	584	-0.66698	0.74761	CERS5
ENSG00000050405	12	50569571	50677329	101	5	584	-0.44911	0.67332	LIMA1
ENSG00000269529	12	50690489	50691718	5	2	584	0.1418	0.44362	AC140061.12
ENSG00000185958	12	50720013	50790405	113	6	584	-0.29642	0.61655	FAM186A
ENSG00000161813	12	50786166	50873787	119	6	584	-0.51805	0.69779	LARP4
ENSG00000066084	12	50898768	51142450	328	13	584	-0.75152	0.77383	DIP2B
ENSG00000123268	12	51157493	51214905	81	7	584	-0.41022	0.65918	ATF1
ENSG00000186452	12	51236703	51281667	145	9	584	-0.82969	0.79664	TMPRSS12
ENSG00000185432	12	51317255	51326300	9	3	584	-0.79054	0.78539	METTL7A
ENSG00000214511	12	51347705	51364289	88	8	584	0.16276	0.43535	HIGD1C
ENSG00000110911	12	51373184	51422349	94	9	584	0.10248	0.45919	SLC11A2
ENSG00000050426	12	51441745	51454207	22	4	584	0.025892	0.48967	LETMD1
ENSG00000110925	12	51454990	51477447	46	7	584	0.51141	0.30453	CSRNP2
ENSG00000135457	12	51487446	51566926	202	16	584	0.22606	0.41058	TFCP2
ENSG00000184271	12	51580719	51611477	58	9	584	-0.42245	0.66365	POU6F1
ENSG00000183283	12	51632076	51665146	85	9	584	-1.0017	0.84176	DAZAP2
ENSG00000170545	12	51638342	51664674	73	8	584	-1.0721	0.85816	SMAGP
ENSG00000110934	12	51674822	51718452	163	11	584	-2.0816	0.98131	BIN2
ENSG00000139610	12	51722227	51740463	38	6	584	-1.0374	0.85023	CELA1
ENSG00000139629	12	51745031	51786651	84	15	584	0.094447	0.46238	GALNT6
ENSG00000050438	12	51785101	51902980	244	15	584	0.78902	0.21505	SLC4A8
ENSG00000196876	12	51984050	52206648	187	18	584	-1.3833	0.91671	SCN8A
ENSG00000260415	12	52203789	52206636	1	1	584	-0.48449	0.68598	AC068987.1
ENSG00000167612	12	52281744	52285448	14	5	584	0.19148	0.42408	ANKRD33
ENSG00000139567	12	52300692	52317145	35	6	584	-0.79805	0.78758	ACVRL1
ENSG00000135503	12	52345451	52390862	32	2	584	-1.6196	0.94734	ACVR1B
ENSG00000161835	12	52400724	52409673	7	3	584	-0.15311	0.56085	GRASP
ENSG00000123358	12	52416616	52453291	55	10	584	-0.57894	0.71869	NR4A1
ENSG00000123395	12	52463030	52471278	16	2	584	-0.1142	0.54546	C12orf44
ENSG00000167767	12	52562780	52585784	24	7	584	0.73991	0.22968	KRT80
ENSG00000135480	12	52626304	52645970	37	6	584	0.98664	0.16191	KRT7
ENSG00000170442	12	52643084	52702947	163	13	584	-0.46985	0.68077	KRT86
ENSG00000205426	12	52679697	52685318	13	3	584	-0.72295	0.76515	KRT81
ENSG00000170523	12	52708085	52715182	54	4	584	0.92963	0.17628	KRT83
ENSG00000267873	12	52709128	52709790	3	2	584	-0.3278	0.62847	AC121757.1
ENSG00000135443	12	52753790	52761265	16	4	584	-0.73525	0.76891	KRT85
ENSG00000161849	12	52771596	52779436	53	3	584	-0.88498	0.81192	KRT84
ENSG00000161850	12	52787715	52800139	33	5	584	-1.6963	0.95509	KRT82
ENSG00000170454	12	52817854	52828309	33	6	584	-0.2635	0.60392	KRT75
ENSG00000185479	12	52840435	52845910	11	3	584	-0.76109	0.7767	KRT6B
ENSG00000170465	12	52862300	52867569	34	3	584	-0.58772	0.72164	KRT6C
ENSG00000205420	12	52880958	52887041	36	4	584	-0.2959	0.61635	KRT6A
ENSG00000186081	12	52908359	52914471	24	2	584	0.074266	0.4704	KRT5
ENSG00000139648	12	52937693	52946931	32	4	584	-2.8167	0.99757	KRT71
ENSG00000170484	12	52959566	52967609	46	10	584	-0.27833	0.60962	KRT74
ENSG00000170486	12	52979373	52995322	69	9	584	0.91554	0.17995	KRT72
ENSG00000186049	12	53001354	53012343	25	6	584	0.095577	0.46193	KRT73
ENSG00000172867	12	53038342	53045948	6	2	584	0.65642	0.25578	KRT2
ENSG00000167768	12	53068520	53074191	10	2	584	-1.2296	0.89058	KRT1
ENSG00000189182	12	53083410	53097247	27	5	584	-0.81042	0.79115	KRT77
ENSG00000185069	12	53161939	53171129	27	5	584	-0.10644	0.54238	KRT76
ENSG00000186442	12	53183469	53189901	10	2	584	1.2697	0.1021	KRT3
ENSG00000170477	12	53200333	53208335	14	3	584	1.5803	0.057023	KRT4
ENSG00000185640	12	53215194	53228079	11	2	584	0.14285	0.4432	KRT79
ENSG00000170423	12	53231588	53242876	47	3	584	-1.8807	0.96999	KRT78
ENSG00000170421	12	53290977	53343738	142	14	584	-1.0784	0.85957	KRT8
ENSG00000111057	12	53342655	53346685	5	3	584	-1.5832	0.94332	KRT18
ENSG00000063046	12	53399942	53435993	91	5	584	-1.3029	0.9037	EIF4B
ENSG00000111077	12	53440753	53458156	10	2	584	-0.99151	0.83928	TENC1
ENSG00000167778	12	53458388	53473204	16	3	584	-1.2558	0.8954	SPRYD3
ENSG00000167779	12	53491220	53496129	2	1	584	-0.34186	0.63377	IGFBP6
ENSG00000167780	12	53497302	53518322	88	5	584	0.51494	0.3033	SOAT2
ENSG00000139631	12	53551447	53575135	29	2	584	0.47094	0.31884	CSAD
ENSG00000139651	12	53574484	53584596	17	2	584	0.34685	0.36435	ZNF740
ENSG00000139626	12	53585102	53601091	19	3	584	-0.68748	0.75411	ITGB7
ENSG00000172819	12	53604354	53626764	22	5	584	0.96452	0.16739	RARG
ENSG00000182544	12	53645035	53648189	7	2	584	0.75672	0.22461	MFSD5
ENSG00000135476	12	53662083	53687427	18	3	584	0.81985	0.20615	ESPL1
ENSG00000123349	12	53689075	53693234	1	1	584	1.8775	0.030224	PFDN5
ENSG00000139637	12	53693470	53700961	2	1	584	1.6104	0.053658	C12orf10
ENSG00000094914	12	53701240	53718648	3	2	584	2.0821	0.018668	AAAS
ENSG00000170374	12	53720362	53739099	9	2	584	0.85605	0.19599	SP7
ENSG00000185591	12	53773960	53810230	58	2	584	-0.037496	0.51496	SP1
ENSG00000135409	12	53817639	53825318	12	1	584	0.23186	0.40832	AMHR2
ENSG00000205352	12	53835389	53840429	3	1	584	0.9126	0.18073	PRR13
ENSG00000197111	12	53835525	53874946	25	4	584	0.84675	0.19857	PCBP2
ENSG00000139625	12	53874274	53893847	6	2	584	2.1408	0.016145	MAP3K12
ENSG00000139546	12	53894705	53900215	2	1	584	2.3801	0.0086541	TARBP2
ENSG00000267281	12	53900472	54019763	227	18	584	-0.19588	0.57765	RP11-793H13.10
ENSG00000139574	12	53900474	53901422	1	1	584	-0.32312	0.6267	NPFF
ENSG00000170653	12	53901640	54020199	226	18	584	-0.19127	0.57584	ATF7
ENSG00000135390	12	54026510	54071192	161	11	584	1.01	0.15624	ATP5G2
ENSG00000012822	12	54104903	54121529	37	7	584	-0.07495	0.52987	CALCOCO1
ENSG00000123364	12	54332535	54340328	14	2	584	-0.92774	0.82323	HOXC13
ENSG00000123407	12	54348618	54352740	9	2	584	0.15707	0.43759	HOXC12
ENSG00000123388	12	54366910	54371427	5	1	584	-0.88057	0.81073	HOXC11
ENSG00000273049	12	54379629	54428672	43	4	584	-0.94015	0.82643	RP11-834C11.12
ENSG00000197757	12	54384408	54424607	36	4	584	-0.8592	0.80488	HOXC6
ENSG00000180806	12	54388679	54397121	10	2	584	-0.56682	0.71458	HOXC9
ENSG00000198353	12	54410715	54449813	36	2	584	-2.1676	0.9849	HOXC4
ENSG00000172789	12	54426637	54429142	3	1	584	-0.73265	0.76812	HOXC5
ENSG00000273266	12	54447661	54449814	2	1	584	-0.73768	0.76965	HOXC4
ENSG00000123415	12	54558529	54582778	49	5	584	-2.9478	0.9984	SMUG1
ENSG00000094916	12	54624724	54673886	25	2	584	-0.82801	0.79617	CBX5
ENSG00000135486	12	54673977	54680872	3	1	584	0.063429	0.47471	HNRNPA1
ENSG00000111481	12	54694986	54745633	44	3	584	0.11901	0.45263	COPZ1
ENSG00000161642	12	54762917	54785082	18	3	584	-2.2982	0.98922	ZNF385A
ENSG00000161638	12	54789045	54813244	14	2	584	0.90354	0.18312	ITGA5
ENSG00000170627	12	54849734	54867386	34	2	584	0.34859	0.3637	GTSF1
ENSG00000123338	12	54891495	54937726	19	5	584	0.10761	0.45715	NCKAP1L
ENSG00000123360	12	54943134	54973023	36	6	584	-1.4963	0.93271	PDE1B
ENSG00000135447	12	54969171	54982443	20	3	584	-1.269	0.89779	PPP1R1A
ENSG00000135413	12	55024595	55028679	1	1	584	0.64122	0.26069	LACRT
ENSG00000161634	12	55038375	55042277	8	3	584	-0.34003	0.63308	DCD
ENSG00000172551	12	55224303	55252177	106	4	584	0.88098	0.18917	MUCL1
ENSG00000135426	12	55341802	55378530	204	11	584	1.0406	0.14903	TESPA1
ENSG00000123307	12	55413729	55423798	14	2	584	-1.174	0.87979	NEUROD4
ENSG00000170605	12	55523465	55524586	5	1	584	-0.022682	0.50905	OR9K2
ENSG00000197706	12	55640982	55642086	6	2	584	0.24458	0.40339	OR6C74
ENSG00000188324	12	55688072	55689016	1	1	584	-0.31946	0.62531	OR6C6
ENSG00000205330	12	55714346	55715408	4	1	584	0.64343	0.25997	OR6C1
ENSG00000205328	12	55794214	55795289	2	1	584	0.45738	0.3237	OR6C65
ENSG00000185821	12	55820038	55820976	1	1	584	0.28459	0.38798	OR6C76
ENSG00000184954	12	55862984	55863922	2	1	584	-0.4509	0.67397	OR6C70
ENSG00000205327	12	55886147	55887100	3	1	584	-0.76993	0.77933	OR6C68
ENSG00000179626	12	55944983	55946028	3	1	584	0.35489	0.36133	OR6C4
ENSG00000179615	12	55968199	55969128	1	1	584	-0.032941	0.51314	OR2AP1
ENSG00000175398	12	56030644	56031638	3	1	584	0.57119	0.28393	OR10P1
ENSG00000170439	12	56075330	56078395	4	1	584	-0.25978	0.60248	METTL7B
ENSG00000135424	12	56078352	56109827	4	2	584	-0.37846	0.64746	ITGA7
ENSG00000135414	12	56137064	56150911	5	1	584	-0.24703	0.59756	GDF11
ENSG00000205323	12	56146247	56211540	33	3	584	-0.40626	0.65773	SARNP
ENSG00000257390	12	56151059	56221330	32	3	584	-0.36705	0.64321	RP11-762I7.5
ENSG00000135392	12	56214744	56224608	3	1	584	0.17148	0.43192	DNAJC14
ENSG00000123342	12	56229217	56236750	3	1	584	0.39903	0.34493	MMP19
ENSG00000111540	12	56367697	56388490	17	2	584	-1.1539	0.87572	RAB5B
ENSG00000139531	12	56390964	56400425	4	2	584	-0.23813	0.59411	SUOX
ENSG00000123411	12	56401443	56432219	6	1	584	0.43138	0.3331	IKZF4
ENSG00000197728	12	56435637	56438116	1	1	584	0.31866	0.37499	RPS26
ENSG00000065361	12	56473641	56497289	21	4	584	-0.54973	0.70875	ERBB3
ENSG00000257411	12	56495115	56503073	2	1	584	-0.0071611	0.50286	RP11-603J24.9
ENSG00000170515	12	56498103	56507691	2	1	584	0.66194	0.25401	PA2G4
ENSG00000229117	12	56510370	56511727	1	1	584	1.0018	0.15821	RPL41
ENSG00000135482	12	56511943	56516278	3	1	584	1.0006	0.1585	ZC3H10
ENSG00000139641	12	56512034	56538455	17	4	584	0.64361	0.25992	ESYT1
ENSG00000196465	12	56546040	56553431	1	1	584	-2.412	0.99207	MYL6B
ENSG00000139613	12	56556767	56583351	8	2	584	-0.08374	0.53337	SMARCC2
ENSG00000181852	12	56598285	56615717	4	2	584	0.48819	0.31271	RNF41
ENSG00000139579	12	56615799	56623638	2	1	584	-1.366	0.91403	NABP2
ENSG00000139540	12	56623833	56631630	6	1	584	-1.0891	0.86195	SLC39A5
ENSG00000139645	12	56631591	56652175	12	1	584	-0.60428	0.72717	ANKRD52
ENSG00000135469	12	56660642	56664750	2	1	584	-0.60729	0.72817	COQ10A
ENSG00000062485	12	56665483	56694176	31	2	584	-0.79875	0.78778	CS
ENSG00000144785	12	56679700	56709843	32	2	584	-0.77439	0.78065	RP11-977G19.10
ENSG00000257727	12	56703626	56710120	4	1	584	-1.0155	0.84506	CNPY2
ENSG00000135473	12	56710007	56727837	14	2	584	-0.83558	0.7983	PAN2
ENSG00000110944	12	56732663	56734193	1	1	584	-0.63609	0.73764	IL23A
ENSG00000170581	12	56735381	56753939	22	1	584	-0.69802	0.75742	STAT2
ENSG00000175336	12	56754353	56756607	1	1	584	-2.8788	0.998	APOF
ENSG00000111602	12	56810903	56843187	61	3	584	0.45436	0.32479	TIMELESS
ENSG00000135517	12	56843286	56862950	23	5	584	-0.49646	0.69022	MIP
ENSG00000176422	12	56862301	56864763	2	1	584	-0.23771	0.59395	SPRYD4
ENSG00000135423	12	56864736	56882198	15	2	584	-1.0563	0.85458	GLS2
ENSG00000076067	12	56915713	56984745	112	7	584	-0.51746	0.69758	RBMS2
ENSG00000076108	12	56989380	57030600	10	2	584	-1.1323	0.87124	BAZ2A
ENSG00000110955	12	57031959	57039798	9	2	584	-0.43146	0.66693	ATP5B
ENSG00000110958	12	57057127	57082159	21	1	584	-2.3608	0.99088	PTGES3
ENSG00000196531	12	57106212	57125412	16	2	584	-2.3071	0.98948	NACA
ENSG00000198056	12	57125380	57146157	19	1	584	-1.4715	0.92942	PRIM1
ENSG00000025423	12	57145945	57181574	26	3	584	-2.3504	0.99062	HSD17B6
ENSG00000170426	12	57316938	57328189	29	4	584	0.53003	0.29804	SDR9C7
ENSG00000139547	12	57345219	57353158	9	2	584	1.2017	0.11474	RDH16
ENSG00000166856	12	57388230	57390468	2	1	584	2.0892	0.018347	GPR182
ENSG00000268162	12	57390745	57391335	2	1	584	2.0919	0.018225	HBCBP
ENSG00000166860	12	57392618	57400230	7	1	584	2.1145	0.017236	ZBTB39
ENSG00000166863	12	57403784	57422667	17	1	584	2.4626	0.0068973	TAC3
ENSG00000166866	12	57422301	57444982	30	1	584	2.4595	0.0069558	MYO1A
ENSG00000166881	12	57449426	57481846	37	3	584	2.4653	0.0068455	TMEM194A
ENSG00000166886	12	57482677	57489259	5	2	584	1.0067	0.15704	NAB2
ENSG00000166888	12	57489191	57525922	58	7	584	0.86931	0.19234	STAT6
ENSG00000123384	12	57522276	57607134	93	11	584	-0.91105	0.81886	LRP1
ENSG00000182379	12	57610578	57620232	21	4	584	-2.5843	0.99512	NXPH4
ENSG00000182199	12	57623110	57628718	7	3	584	0.67935	0.24846	SHMT2
ENSG00000185633	12	57628686	57634498	1	1	584	-1.7568	0.96052	NDUFA4L2
ENSG00000185482	12	57637236	57644976	8	3	584	0.3607	0.35916	STAC3
ENSG00000258830	12	57643392	57690267	40	6	584	0.87683	0.19029	RP11-123K3.4
ENSG00000179912	12	57643392	57824788	198	8	584	0.92249	0.17814	R3HDM2
ENSG00000268367	12	57810198	57810536	1	1	584	0.51454	0.30344	AC126614.1
ENSG00000175189	12	57828543	57844611	23	3	584	0.80347	0.21085	INHBC
ENSG00000139269	12	57846106	57853063	6	2	584	1.6543	0.049033	INHBE
ENSG00000111087	12	57853918	57866045	19	2	584	1.7644	0.038829	GLI1
ENSG00000123329	12	57866038	57882597	20	3	584	2.7871	0.0026588	ARHGAP9
ENSG00000166986	12	57869228	57911352	49	3	584	2.8437	0.0022295	MARS
ENSG00000175197	12	57910371	57914300	3	1	584	2.6582	0.0039277	DDIT3
ENSG00000166987	12	57914493	57923931	8	1	584	2.675	0.0037368	MBD6
ENSG00000175203	12	57923885	57941114	17	1	584	2.7384	0.0030873	DCTN2
ENSG00000155980	12	57943781	57980415	29	5	584	2.2759	0.011425	KIF5A
ENSG00000166908	12	57984957	57997198	21	4	584	2.3804	0.0086465	PIP4K2C
ENSG00000178498	12	57998405	58003587	8	3	584	1.9823	0.02372	DTX3
ENSG00000240771	12	58003963	58013162	17	5	584	-0.34435	0.63471	ARHGEF25
ENSG00000135502	12	58013310	58019934	5	2	584	-0.23303	0.59213	SLC26A10
ENSG00000135454	12	58017193	58027138	17	3	584	-1.0292	0.8483	B4GALNT1
ENSG00000135506	12	58087738	58115340	36	4	584	-0.51352	0.69621	OS9
ENSG00000135439	12	58118980	58135940	15	3	584	-1.1083	0.86614	AGAP2
ENSG00000255737	12	58120054	58122139	1	1	584	-0.53331	0.70309	AGAP2-AS1
ENSG00000135452	12	58131796	58143994	7	3	584	-0.34975	0.63674	TSPAN31
ENSG00000135446	12	58141510	58149796	5	2	584	-1.5583	0.94042	CDK4
ENSG00000139266	12	58148881	58154190	1	1	584	-0.68853	0.75444	MARCH9
ENSG00000111012	12	58156117	58162769	5	1	584	0.1659	0.43412	CYP27B1
ENSG00000037897	12	58162254	58166576	5	1	584	0.15309	0.43916	METTL1
ENSG00000123427	12	58165275	58176324	15	1	584	-0.84815	0.80182	METTL21B
ENSG00000257921	12	58166811	58180829	22	1	584	-0.91931	0.82103	RP11-571M6.15
ENSG00000123297	12	58176372	58201854	25	2	584	-0.77832	0.78181	TSFM
ENSG00000135407	12	58191159	58212487	13	2	584	-2.0292	0.97878	AVIL
ENSG00000175215	12	58213710	58240522	22	3	584	0.39878	0.34503	CTDSP2
ENSG00000166896	12	58335324	58351052	36	2	584	-1.6127	0.9466	XRCC6BP1
ENSG00000258231	12	58937907	59206842	330	30	584	-1.5572	0.94029	RP11-362K2.2
ENSG00000139263	12	59265931	59314303	126	12	584	-0.46377	0.67859	LRIG3
ENSG00000257230	12	59917059	59917965	1	1	584	1.1702	0.12096	RP11-272B17.2
ENSG00000118596	12	59989848	60176395	344	12	584	0.44055	0.32977	SLC16A7
ENSG00000198673	12	62102040	62672931	1219	82	584	2.34	0.0096414	FAM19A2
ENSG00000135655	12	62654119	62811211	301	14	584	0.76757	0.22137	USP15
ENSG00000061987	12	62860597	62991363	261	17	584	-0.70952	0.761	MON2
ENSG00000221949	12	62995531	62997214	4	1	584	-0.0085805	0.50342	C12orf61
ENSG00000111110	12	63037762	63328817	762	80	584	-1.7868	0.96301	PPM1H
ENSG00000166148	12	63539014	63544722	7	2	584	-0.74078	0.77059	AVPR1A
ENSG00000177990	12	63952693	64062719	140	11	584	-0.20325	0.58053	DPY19L2
ENSG00000118600	12	64173583	64203338	24	4	584	-1.6316	0.94862	TMEM5
ENSG00000196935	12	64238073	64541613	372	43	584	-1.5186	0.93556	SRGAP1
ENSG00000174206	12	64580096	64616076	42	4	584	1.3579	0.087253	C12orf66
ENSG00000185306	12	64660217	64784972	307	17	584	-0.0069472	0.50277	C12orf56
ENSG00000184575	12	64798130	64844907	54	6	584	0.20699	0.41801	XPOT
ENSG00000183735	12	64845660	64895888	73	7	584	0.65047	0.2577	TBK1
ENSG00000153179	12	65004293	65091347	193	12	584	-1.0587	0.85514	RASSF3
ENSG00000135677	12	65107225	65153227	2	1	584	0.60566	0.27237	GNS
ENSG00000111490	12	65174589	65274812	9	4	584	-1.626	0.94803	TBC1D30
ENSG00000156076	12	65444406	65515346	67	7	584	-0.25494	0.60061	WIF1
ENSG00000174106	12	65563351	65642107	45	4	584	0.47754	0.31649	LEMD3
ENSG00000174099	12	65672423	65882024	271	16	584	0.68218	0.24756	MSRB3
ENSG00000149948	12	66217911	66360075	165	19	584	-0.41725	0.66175	HMGA2
ENSG00000197301	12	66245120	66275947	33	4	584	-0.69588	0.75675	RP11-366L20.2
ENSG00000267942	12	66291518	66317967	23	4	584	1.2443	0.10669	AC090673.2
