GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000173064	12	112597992	112819896	274	16	46350	-0.30642	0.62036	HECTD4
ENSG00000089009	12	112842994	112856642	16	6	46350	-0.12171	0.54844	RPL6
ENSG00000179295	12	112856155	112947717	111	16	46350	-0.20069	0.57953	PTPN11
ENSG00000089169	12	113008184	113336686	705	61	46350	1.1979	0.11548	RPH3A
ENSG00000089127	12	113344582	113369990	113	4	46350	1.0494	0.147	OAS1
ENSG00000111331	12	113376157	113411054	117	12	46350	0.68767	0.24583	OAS3
ENSG00000111335	12	113416200	113449528	98	13	46350	0.42769	0.33444	OAS2
ENSG00000135144	12	113494514	113535833	169	29	46350	2.5375	0.005583	DTX1
ENSG00000111344	12	113536624	113574044	150	11	46350	0.99379	0.16016	RASAL1
ENSG00000186710	12	113587663	113597081	19	2	46350	0.023402	0.49066	CCDC42B
ENSG00000123064	12	113594979	113623284	49	4	46350	-0.23021	0.59104	DDX54
ENSG00000139405	12	113623331	113630173	15	2	46350	-0.12165	0.54841	RITA1
ENSG00000166578	12	113633246	113658899	54	4	46350	-0.30323	0.61914	IQCD
ENSG00000186815	12	113658855	113736390	151	6	46350	-0.46808	0.68014	TPCN1
ENSG00000089060	12	113736564	113797298	188	17	46350	-0.45529	0.67555	SLC8B1
ENSG00000151176	12	113796371	113827203	54	5	46350	0.77131	0.22026	PLBD2
ENSG00000135094	12	113830250	113864106	84	5	46350	1.7455	0.040445	SDS
ENSG00000139410	12	113860042	113876081	36	3	46350	1.9803	0.023838	SDSL
ENSG00000089116	12	113899839	113910085	11	2	46350	2.077	0.018899	LHX5
ENSG00000122965	12	114254543	114404176	715	39	46350	0.27173	0.39292	RBM19
ENSG00000089225	12	114791736	114846247	178	30	46350	-0.53906	0.70508	TBX5
ENSG00000135111	12	115108059	115121969	26	7	46350	-1.135	0.87182	TBX3
ENSG00000257726	12	115800817	115802550	5	3	46350	-1.6562	0.95116	RP11-116D17.1
ENSG00000123066	12	116395711	116715143	626	31	46350	-0.46762	0.67997	MED13L
ENSG00000171471	12	116997186	117014425	79	20	46350	0.35319	0.36197	MAP1LC3B2
ENSG00000111412	12	117153593	117175875	79	16	46350	-0.53596	0.70401	C12orf49
ENSG00000135119	12	117176096	117291436	351	29	46350	1.8863	0.02963	RNFT2
ENSG00000135116	12	117293949	117319246	40	8	46350	-0.83792	0.79896	HRK
ENSG00000174989	12	117348761	117468953	220	13	46350	-0.20382	0.58075	FBXW8
ENSG00000088992	12	117476728	117537284	199	18	46350	-1.3012	0.90341	TESC
ENSG00000135108	12	117581146	117628336	196	11	46350	2.3924	0.0083688	FBXO21
ENSG00000089250	12	117645947	117889975	788	60	46350	2.0699	0.019233	NOS1
ENSG00000171435	12	117890817	118406788	1924	170	46350	0.89224	0.18613	KSR2
ENSG00000111445	12	118451393	118470935	73	17	46350	2.8892	0.0019314	RFC5
ENSG00000176871	12	118470712	118500235	85	10	46350	2.4066	0.0080514	WSB2
ENSG00000176834	12	118501398	118573831	303	37	46350	2.4914	0.0063614	VSIG10
ENSG00000089220	12	118573663	118583389	27	7	46350	0.94739	0.17172	PEBP1
ENSG00000135090	12	118587606	118810750	496	24	46350	2.3754	0.0087652	TAOK3
ENSG00000111707	12	118814185	118855840	120	9	46350	2.3337	0.009806	SUDS3
ENSG00000139767	12	119419300	119600856	805	51	46350	0.35494	0.36132	SRRM4
ENSG00000152137	12	119616447	119658936	125	24	46350	-0.58766	0.72162	HSPB8
ENSG00000183273	12	119772517	119978852	645	60	46350	-0.69492	0.75645	CCDC60
ENSG00000224982	12	120031264	120079363	159	12	46350	0.21844	0.41354	TMEM233
ENSG00000111725	12	120105558	120119435	23	4	46350	0.85401	0.19655	PRKAB1
ENSG00000122966	12	120123595	120315095	553	31	46350	0.79864	0.21225	CIT
ENSG00000255692	12	120137573	120138816	1	1	46350	-0.68999	0.7549	RP1-127H14.3
ENSG00000135127	12	120427673	120532298	237	19	46350	2.1211	0.016956	CCDC64
ENSG00000111737	12	120532899	120555306	75	15	46350	2.2228	0.013113	RAB35
ENSG00000089154	12	120565007	120632513	115	9	46350	-0.59906	0.72543	GCN1L1
ENSG00000089157	12	120634489	120639038	10	4	46350	-1.1237	0.86943	RPLP0
ENSG00000089159	12	120648250	120703574	81	11	46350	1.1581	0.1234	PXN
ENSG00000089163	12	120740119	120751052	34	6	46350	1.7544	0.039681	SIRT4
ENSG00000170890	12	120759914	120765592	15	5	46350	1.9362	0.026422	PLA2G1B
ENSG00000135097	12	120779133	120806983	79	10	46350	1.4434	0.074455	MSI1
ENSG00000111775	12	120875893	120878545	8	3	46350	0.20647	0.41821	COX6A1
ENSG00000111780	12	120876001	120897809	73	12	46350	1.2292	0.10949	AL021546.6
ENSG00000170855	12	120881764	120884215	3	1	46350	1.6344	0.051083	TRIAP1
ENSG00000257218	12	120884241	120899389	54	9	46350	1.224	0.11047	GATC
ENSG00000111786	12	120899471	120907596	31	9	46350	0.95892	0.1688	SRSF9
ENSG00000088986	12	120907653	120936296	101	15	46350	1.2544	0.10484	DYNLL1
ENSG00000110871	12	120941077	120972237	120	16	46350	1.1059	0.13438	COQ5
ENSG00000022840	12	120971283	121015397	162	19	46350	0.77539	0.21905	RNF10
ENSG00000167272	12	121016567	121019201	11	4	46350	1.9132	0.027862	POP5
ENSG00000157782	12	121078355	121105127	118	22	46350	0.76171	0.22312	CABP1
ENSG00000110917	12	121124672	121139667	46	11	46350	0.088696	0.46466	MLEC
ENSG00000175970	12	121148238	121161443	49	9	46350	-0.37272	0.64532	UNC119B
ENSG00000122971	12	121163538	121177811	48	8	46350	-0.063847	0.52545	ACADS
ENSG00000157837	12	121200313	121342174	560	23	46350	-0.16985	0.56744	SPPL3
ENSG00000272214	12	121407641	121410095	4	2	46350	0.237	0.40633	AC079602.1
ENSG00000135100	12	121416346	121440315	113	19	46350	-0.93037	0.82391	HNF1A
ENSG00000157895	12	121440225	121454305	69	14	46350	-0.2515	0.59929	C12orf43
ENSG00000135114	12	121458095	121477045	57	15	46350	-0.54671	0.70771	OASL
ENSG00000089041	12	121570622	121623876	310	28	46350	0.9081	0.18191	P2RX7
ENSG00000135124	12	121647660	121671909	113	13	46350	0.75695	0.22454	P2RX4
ENSG00000110931	12	121675497	121736111	204	34	46350	0.81706	0.20695	CAMKK2
ENSG00000089053	12	121746048	121837699	273	30	46350	2.6471	0.0040596	ANAPC5
ENSG00000170633	12	121837844	121868389	96	6	46350	3.257	0.00056299	RNF34
ENSG00000089094	12	121866900	122018920	325	29	46350	2.4102	0.0079717	KDM2B
ENSG00000182500	12	122064455	122080583	35	7	46350	-0.13847	0.55507	ORAI1
ENSG00000139714	12	122089024	122110537	49	12	46350	-0.12851	0.55113	MORN3
ENSG00000188735	12	122150658	122220907	220	20	46350	-0.82267	0.79465	TMEM120B
ENSG00000139725	12	122215664	122241309	71	8	46350	0.63501	0.26271	RHOF
ENSG00000139718	12	122242086	122270562	47	7	46350	0.66857	0.25189	SETD1B
ENSG00000158104	12	122277433	122301502	82	11	46350	-1.0004	0.84145	HPD
ENSG00000110801	12	122326637	122356203	84	11	46350	-1.9294	0.97316	PSMD9
ENSG00000256950	12	122326715	122359376	100	12	46350	-1.9866	0.97652	RP11-87C12.2
ENSG00000158023	12	122355768	122441833	285	20	46350	-2.377	0.99127	WDR66
ENSG00000110987	12	122457328	122499948	135	25	46350	-1.6324	0.9487	BCL7A
ENSG00000175727	12	122516628	122631894	235	8	46350	-0.93575	0.8253	MLXIP
ENSG00000158113	12	122652285	122688018	98	16	46350	-0.52738	0.70103	LRRC43
ENSG00000204671	12	122656577	122658746	6	2	46350	-0.87012	0.80788	IL31
ENSG00000176383	12	122688090	122693499	10	4	46350	-0.41218	0.6599	B3GNT4
ENSG00000184047	12	122692210	122712081	42	7	46350	-0.51714	0.69747	DIABLO
ENSG00000256861	12	122692326	122750970	120	12	46350	-0.33863	0.63256	RP11-512M8.5
ENSG00000139719	12	122714111	122751068	78	10	46350	-0.23164	0.59159	VPS33A
ENSG00000130779	12	122755979	122907179	336	21	46350	-0.18341	0.57276	CLIP1
ENSG00000033030	12	122957417	122985518	59	8	46350	-0.07377	0.5294	ZCCHC8
ENSG00000111011	12	122989190	123011547	48	5	46350	-0.63531	0.73739	RSRC2
ENSG00000184445	12	123011793	123110943	221	21	46350	-0.24949	0.59851	KNTC1
ENSG00000196917	12	123104824	123215390	391	31	46350	0.94731	0.17174	HCAR1
ENSG00000182782	12	123185840	123187890	7	2	46350	0.23499	0.40711	HCAR2
ENSG00000255398	12	123199303	123201439	16	3	46350	0.49785	0.3093	HCAR3
ENSG00000139726	12	123237321	123255611	49	5	46350	0.63291	0.26339	DENR
ENSG00000130783	12	123258874	123312075	228	19	46350	1.3149	0.094269	CCDC62
ENSG00000130787	12	123319000	123347507	112	11	46350	1.3715	0.085104	HIP1R
ENSG00000139722	12	123349882	123380991	49	8	46350	1.8712	0.030661	VPS37B
ENSG00000150967	12	123405498	123466196	53	14	46350	-0.3082	0.62104	ABCB9
ENSG00000111325	12	123459127	123464590	7	2	46350	0.28364	0.38834	OGFOD2
ENSG00000182196	12	123464607	123467456	1	1	46350	-0.14337	0.557	ARL6IP4
ENSG00000090975	12	123468027	123634562	208	26	46350	-0.86149	0.80551	PITPNM2
ENSG00000051825	12	123636867	123728561	310	12	46350	-0.99005	0.83892	MPHOSPH9
ENSG00000130921	12	123717463	123742506	102	10	46350	-0.96463	0.83264	C12orf65
ENSG00000111328	12	123745528	123756881	36	8	46350	-1.2496	0.89427	CDK2AP1
ENSG00000139697	12	123773656	123849390	314	14	46350	-1.4044	0.9199	SBNO1
ENSG00000183955	12	123868320	123893905	72	11	46350	-1.7601	0.9608	SETD8
ENSG00000150977	12	123899936	123921264	70	15	46350	-0.79801	0.78757	RILPL2
ENSG00000184209	12	123942188	123957701	48	7	46350	0.85766	0.19554	SNRNP35
ENSG00000188026	12	123955925	124018265	229	24	46350	2.0223	0.021571	RILPL1
ENSG00000086598	12	124069078	124083116	52	7	46350	0.28657	0.38722	TMED2
ENSG00000111364	12	124086624	124105488	81	9	46350	0.86989	0.19218	DDX55
ENSG00000111361	12	124104953	124118313	46	8	46350	0.96804	0.16651	EIF2B1
ENSG00000111358	12	124118375	124147153	85	10	46350	0.0051037	0.49796	GTF2H3
ENSG00000168778	12	124155660	124192948	205	10	46350	-0.22286	0.58818	TCTN2
ENSG00000185344	12	124196865	124246302	172	9	46350	-0.74967	0.77327	ATP6V0A2
ENSG00000197653	12	124247042	124420753	536	41	46350	-0.55925	0.71201	DNAH10
ENSG00000119242	12	124403207	124457378	127	10	46350	-0.53568	0.70391	CCDC92
ENSG00000250091	12	124410971	124419531	15	3	46350	-0.63412	0.737	DNAH10OS
ENSG00000179195	12	124456392	124499986	95	11	46350	-0.32865	0.62879	ZNF664
ENSG00000178882	12	124457788	124800570	1217	91	46350	-1.0556	0.85441	FAM101A
ENSG00000196498	12	124808961	125052135	819	104	46350	1.7671	0.038609	NCOR2
ENSG00000073060	12	125261402	125367214	406	58	46350	0.20318	0.4195	SCARB1
ENSG00000150991	12	125396150	125401914	15	4	46350	-0.075487	0.53009	UBC
ENSG00000150990	12	125431371	125473668	300	32	46350	-0.24548	0.59696	DHX37
ENSG00000184992	12	125478246	125515777	230	23	46350	-0.048439	0.51932	BRI3BP
ENSG00000081760	12	125549925	125627873	223	30	46350	-0.14623	0.55813	AACS
ENSG00000139364	12	125671382	126146917	1615	145	46350	0.73068	0.23249	TMEM132B
ENSG00000181234	12	128751948	129192460	1373	147	46350	1.8149	0.034771	TMEM132C
ENSG00000139370	12	129277739	129308528	131	10	46350	-0.80186	0.78868	SLC15A4
ENSG00000151948	12	129337972	129469509	588	65	46350	-0.67274	0.74944	GLT1D1
ENSG00000151952	12	129556270	130388211	3563	285	46350	-1.2147	0.88776	TMEM132D
ENSG00000111432	12	130647004	130650285	10	4	46350	0.70467	0.24051	FZD10
ENSG00000125207	12	130822432	130857182	119	19	46350	-0.5893	0.72217	PIWIL1
ENSG00000060709	12	130880682	131200826	1475	133	46350	0.47469	0.31751	RIMBP2
ENSG00000111450	12	131274145	131323811	173	10	46350	0.51448	0.30346	STX2
ENSG00000132341	12	131356424	131362223	19	3	46350	-0.3746	0.64602	RAN
ENSG00000111452	12	131438452	131626014	896	59	46350	-0.59264	0.72329	GPR133
ENSG00000268091	12	131514221	131514769	1	1	46350	-0.41192	0.6598	AC078925.1
ENSG00000267819	12	131780067	131782763	5	2	46350	-2.4648	0.99314	AC092850.1
ENSG00000061936	12	132195626	132284282	195	21	46350	1.955	0.025291	SFSWAP
ENSG00000198598	12	132312938	132336328	118	21	46350	2.8119	0.0024624	MMP17
ENSG00000177169	12	132379196	132407712	69	11	46350	-0.7215	0.7647	ULK1
ENSG00000177192	12	132413745	132428406	39	9	46350	1.3652	0.08609	PUS1
ENSG00000183495	12	132434508	132565005	209	17	46350	2.7145	0.0033184	EP400
ENSG00000185684	12	132568828	132613029	111	10	46350	-0.012021	0.5048	EP400NL
ENSG00000185163	12	132621139	132628880	30	6	46350	-0.045968	0.51833	DDX51
ENSG00000184967	12	132628993	132637013	13	6	46350	0.46341	0.32154	NOC4L
ENSG00000182870	12	132680924	132905935	212	17	46350	0.12487	0.45031	GALNT9
ENSG00000269676	12	133049334	133050726	3	1	46350	-0.70668	0.76012	MUC8
ENSG00000112787	12	133066137	133161774	486	38	46350	0.19661	0.42207	FBRSL1
ENSG00000187848	12	133195366	133198972	14	4	46350	-0.44499	0.67184	P2RX2
ENSG00000177084	12	133200348	133263951	236	14	46350	0.17553	0.43033	POLE
ENSG00000176894	12	133264192	133297276	145	19	46350	0.37418	0.35413	PXMP2
ENSG00000256632	12	133264635	133291498	102	13	46350	0.5645	0.28621	RP13-672B3.2
ENSG00000247077	12	133287405	133299228	62	15	46350	-0.058373	0.52327	PGAM5
ENSG00000176915	12	133302254	133338474	183	29	46350	-0.30374	0.61934	ANKLE2
ENSG00000090615	12	133345495	133405444	289	25	46350	0.80141	0.21145	GOLGA3
ENSG00000072609	12	133398773	133532890	528	24	46350	1.0218	0.15343	CHFR
ENSG00000196458	12	133498019	133532892	38	8	46350	0.29081	0.3856	ZNF605
ENSG00000198393	12	133562951	133589154	1	1	46350	1.9153	0.02773	ZNF26
ENSG00000196387	12	133656424	133684130	13	3	46350	1.5851	0.056475	ZNF140
ENSG00000214029	12	133694740	133707059	48	8	46350	1.5994	0.054862	ZNF891
ENSG00000256223	12	133707161	133736051	78	7	46350	1.7907	0.03667	ZNF10
ENSG00000256825	12	133707570	133778955	224	12	46350	1.417	0.078248	CTD-2140B24.4
ENSG00000090612	12	133707570	133783698	241	12	46350	1.4046	0.080073	ZNF268
ENSG00000255748	12	133787246	133787772	1	1	46350	-0.28793	0.6133	AC226150.4
ENSG00000227059	12	133794898	133812681	51	10	46350	1.1045	0.13468	ANHX
ENSG00000198033	13	19747910	19755992	67	7	46350	0.044238	0.48236	TUBA3C
ENSG00000121388	13	19756173	19761496	45	3	46350	-0.79706	0.78729	RP11-408E5.4
ENSG00000132958	13	19997017	20110903	291	14	46350	-0.56177	0.71286	TPTE2
ENSG00000196199	13	20207788	20247599	102	10	46350	0.0082951	0.49669	MPHOSPH8
ENSG00000121390	13	20248896	20357142	252	14	46350	0.63554	0.26254	PSPC1
ENSG00000269591	13	20268547	20269240	2	1	46350	-0.094296	0.53756	AL354808.2
ENSG00000132950	13	20397622	20437776	143	7	46350	0.40064	0.34434	ZMYM5
ENSG00000121741	13	20532810	20665968	314	15	46350	-0.45287	0.67468	ZMYM2
ENSG00000121743	13	20712394	20735188	96	16	46350	-0.69269	0.75575	GJA3
ENSG00000165474	13	20761609	20767037	13	4	46350	0.14274	0.44325	GJB2
ENSG00000121742	13	20796110	20806534	45	12	46350	1.5232	0.06386	GJB6
ENSG00000165475	13	20977806	21099996	492	48	46350	-0.47631	0.68307	CRYL1
ENSG00000032742	13	21140585	21265503	398	18	46350	0.49908	0.30886	IFT88
ENSG00000172458	13	21276266	21297237	60	7	46350	-0.14449	0.55744	IL17D
ENSG00000150456	13	21302870	21348097	167	13	46350	-1.142	0.87328	N6AMT2
ENSG00000132953	13	21351469	21477187	299	15	46350	-0.97156	0.83436	XPO4
ENSG00000150457	13	21547171	21635686	312	20	46350	-0.5997	0.72565	LATS2
ENSG00000150459	13	21714653	21723221	20	6	46350	0.95707	0.16927	SAP18
ENSG00000165480	13	21727734	21750741	103	14	46350	0.63946	0.26126	SKA3
ENSG00000173141	13	21750784	21753223	6	3	46350	1.1424	0.12665	MRP63
ENSG00000180776	13	21950263	22033509	253	16	46350	1.2648	0.10297	ZDHHC20
ENSG00000165487	13	22066836	22178353	361	20	46350	0.235	0.40711	MICU2
ENSG00000102678	13	22245522	22278637	65	8	46350	1.0075	0.15686	FGF9
ENSG00000102683	13	23755091	23899304	1165	67	46350	-1.2749	0.89883	SGCG
ENSG00000151835	13	23902965	24007841	375	39	46350	-1.3459	0.91083	SACS
ENSG00000127863	13	24144509	24250232	404	37	46350	-2.0095	0.97776	TNFRSF19
ENSG00000027001	13	24304328	24463558	537	24	46350	-0.96223	0.83203	MIPEP
ENSG00000268735	13	24322243	24323901	13	6	46350	-0.14482	0.55757	AL139080.1
ENSG00000205863	13	24465238	24476794	52	4	46350	-0.47436	0.68238	C1QTNF9B
ENSG00000273167	13	24553839	24895169	1697	172	46350	-2.5867	0.99516	RP11-307N16.6
ENSG00000182957	13	24553944	24881212	1598	159	46350	-2.6184	0.99558	SPATA13
ENSG00000240654	13	24881304	24896673	102	14	46350	-0.67468	0.75006	C1QTNF9
ENSG00000205850	13	24895264	24895566	1	1	46350	-1.342	0.9102	AL359736.1
ENSG00000102699	13	24995064	25086948	633	17	46350	-0.37966	0.6479	PARP4
ENSG00000075673	13	25254549	25285921	199	24	46350	0.20157	0.42013	ATP12A
ENSG00000132972	13	25338290	25454059	412	21	46350	0.98358	0.16266	RNF17
ENSG00000151849	13	25457171	25497018	130	18	46350	1.0526	0.14627	CENPJ
ENSG00000269099	13	25591541	25591675	1	1	46350	0.74711	0.2275	LSP1
ENSG00000151846	13	25670300	25673389	3	2	46350	1.0377	0.1497	PABPC3
ENSG00000165566	13	25735822	25746426	25	4	46350	2.1982	0.013967	AMER2
ENSG00000139505	13	25802307	25862147	122	9	46350	-0.018749	0.50748	MTMR6
ENSG00000139496	13	25875662	25923938	55	14	46350	1.2529	0.10512	NUPL1
ENSG00000132932	13	25946209	26599989	2282	103	46350	-0.72496	0.76576	ATP8A2
ENSG00000215549	13	26442061	26455095	20	4	46350	0.78298	0.21682	AL138815.1
ENSG00000180730	13	26618735	26625169	24	8	46350	-0.5342	0.7034	SHISA2
ENSG00000127870	13	26706253	26796791	411	42	46350	0.55235	0.29036	RNF6
ENSG00000132964	13	26828276	26979375	439	22	46350	-0.019723	0.50787	CDK8
ENSG00000132970	13	27131840	27263085	472	28	46350	-0.16746	0.5665	WASF3
ENSG00000132975	13	27329341	27334922	17	5	46350	0.81734	0.20687	GPR12
ENSG00000152484	13	27640293	27746033	351	28	46350	-0.25922	0.60227	USP12
ENSG00000122026	13	27825446	27830828	15	5	46350	-0.78266	0.78309	RPL21
ENSG00000122035	13	27844464	27847827	6	2	46350	0.43373	0.33224	RASL11A
ENSG00000122034	13	27998681	28009958	45	8	46350	-1.8192	0.96556	GTF3A
ENSG00000122033	13	28009776	28024739	74	9	46350	-1.8851	0.97029	MTIF3
ENSG00000139517	13	28120050	28194541	279	22	46350	-0.77048	0.77949	LNX2
ENSG00000186184	13	28194903	28241548	171	29	46350	-1.49	0.93188	POLR1D
ENSG00000169840	13	28366780	28368905	2	1	46350	0.41336	0.33967	GSX1
ENSG00000139515	13	28494157	28500368	20	5	46350	-0.94528	0.82774	PDX1
ENSG00000180389	13	28519343	28519727	3	2	46350	0.88219	0.18884	ATP5EP2
ENSG00000165556	13	28536274	28545276	19	4	46350	0.29829	0.38274	CDX2
ENSG00000183463	13	28551851	28562791	26	5	46350	-0.8718	0.80834	URAD
ENSG00000122025	13	28577411	28674729	481	21	46350	-1.1371	0.87226	FLT3
ENSG00000152520	13	28712643	28869475	303	16	46350	1.2428	0.10697	PAN3
ENSG00000102755	13	28874489	29069265	542	40	46350	-0.1176	0.54681	FLT1
ENSG00000132963	13	29233241	29253062	50	7	46350	0.39208	0.3475	POMP
ENSG00000139508	13	29274201	29293107	36	5	46350	-0.97714	0.83575	SLC46A3
ENSG00000132938	13	29598748	30077892	1862	84	46350	-0.2865	0.61275	MTUS2
ENSG00000139514	13	30083547	30169825	281	21	46350	-1.0548	0.85425	SLC7A1
ENSG00000122042	13	30338508	30424821	253	12	46350	-0.54093	0.70572	UBL3
ENSG00000102781	13	30776767	30881621	438	35	46350	-0.10223	0.54071	KATNAL1
ENSG00000189403	13	31032884	31191734	317	48	46350	-1.3689	0.91449	HMGB1
ENSG00000132952	13	31191830	31233686	58	7	46350	0.50088	0.30823	USPL1
ENSG00000132965	13	31309645	31338556	130	19	46350	1.9278	0.026943	ALOX5AP
ENSG00000102802	13	31480328	31499709	60	15	46350	1.0559	0.14551	MEDAG
ENSG00000175664	13	31506840	31549639	152	20	46350	0.19511	0.42265	TEX26
ENSG00000120694	13	31710762	31736525	69	9	46350	-1.806	0.96454	HSPH1
ENSG00000187676	13	31774073	31906413	355	23	46350	-1.1484	0.8746	B3GALTL
ENSG00000133105	13	32313674	32377009	222	18	46350	2.0058	0.02244	RXFP2
ENSG00000073910	13	32605437	32870794	914	74	46350	-0.30724	0.62067	FRY
ENSG00000189167	13	32877837	32889481	60	5	46350	-0.29856	0.61736	ZAR1L
ENSG00000139618	13	32889611	32973805	211	22	46350	-0.33749	0.63213	BRCA2
ENSG00000139597	13	32974861	33002315	73	15	46350	-0.14572	0.55793	N4BP2L1
ENSG00000244754	13	33006554	33112970	188	20	46350	-0.80634	0.78998	N4BP2L2
ENSG00000083642	13	33160564	33352157	425	9	46350	-0.15698	0.56237	PDS5B
ENSG00000133116	13	33590207	33640282	213	17	46350	0.59164	0.27705	KL
ENSG00000133121	13	33677272	33924767	832	59	46350	-0.91119	0.8189	STARD13
ENSG00000133119	13	34392186	34540695	453	30	46350	-1.223	0.88934	RFC3
ENSG00000172915	13	35516424	36247159	2125	58	46350	2.0415	0.020598	NBEA
ENSG00000180660	13	36047926	36050832	3	2	46350	-0.75037	0.77348	MAB21L1
ENSG00000133083	13	36345478	36705443	1291	91	46350	0.11533	0.45409	DCLK1
ENSG00000120669	13	36742345	36871979	605	22	46350	-0.87307	0.80869	SOHLH2
ENSG00000250709	13	36742931	36871979	604	22	46350	-0.89691	0.81512	CCDC169-SOHLH2
ENSG00000242715	13	36801182	36871977	408	9	46350	-0.88913	0.81303	CCDC169
ENSG00000133104	13	36875775	36944317	228	15	46350	-0.83906	0.79928	SPG20
ENSG00000120664	13	36920568	36943738	80	12	46350	-0.95384	0.82992	SPG20OS
ENSG00000133101	13	37005967	37017019	26	5	46350	-0.23276	0.59202	CCNA1
ENSG00000180440	13	37248049	37271976	40	7	46350	0.80891	0.20928	SERTM1
ENSG00000133111	13	37393361	37403241	18	4	46350	-0.65727	0.74449	RFXAP
ENSG00000120693	13	37418968	37494902	196	24	46350	0.1144	0.45446	SMAD9
ENSG00000120697	13	37523912	37574398	114	14	46350	2.2945	0.01088	ALG5
ENSG00000120699	13	37572953	37583750	17	3	46350	1.3295	0.091842	EXOSC8
ENSG00000102710	13	37583449	37633850	85	9	46350	0.93352	0.17528	SUPT20H
ENSG00000180138	13	37677398	37679803	9	2	46350	-0.48169	0.68499	CSNK1A1L
ENSG00000133110	13	38136720	38172981	112	15	46350	0.91234	0.1808	POSTN
ENSG00000133107	13	38210773	38444562	911	62	46350	0.79536	0.2132	TRPC4
ENSG00000120686	13	38923986	38937140	23	3	46350	0.05197	0.47928	UFM1
ENSG00000150893	13	39261266	39460074	579	44	46350	-0.28966	0.61396	FREM2
ENSG00000133115	13	39540062	39565203	98	17	46350	-0.40201	0.65616	STOML3
ENSG00000120685	13	39584003	39612252	79	9	46350	0.56217	0.287	PROSER1
ENSG00000188811	13	39612443	39624246	21	7	46350	-0.0067641	0.5027	NHLRC3
ENSG00000183722	13	39917029	40177665	1006	72	46350	-0.72159	0.76473	LHFP
ENSG00000133103	13	40229764	40365802	411	19	46350	0.20561	0.41855	COG6
ENSG00000150907	13	41129804	41240734	268	16	46350	-0.069894	0.52786	FOXO1
