GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
72	20:21490000-21500000	20:20840000-20850000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs73127856;rs73127859;rs138462574;rs73127865	NA	0
72	20:21500000-21510000	20:20840000-20850000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs57080033;rs59154329	NA	0
72	20:22100000-22110000	20:21860000-21870000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs192405235	NA	0
74	21:37250000-37260000	21:36290000-36300000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs144911765	NA	0
74	21:37250000-37260000	21:36350000-36360000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs144911765	NA	0
74	21:37300000-37310000	21:36360000-36370000	0	HiC	PsychENCODE	Promoter_anchored_loops_oneway	intra	rs117148388	NA	0
21	5:87760001-87800000	5:87920001-87960000	1.113485e-08	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs6452792	NA	0
21	5:87760001-87800000	5:87960001-88000000	3.846799e-07	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs6452792	NA	0
37	7:104640001-104680000	7:104720001-104760000	4.958217e-13	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs11432195	NA	0
37	7:104760001-104800000	7:104840001-104880000	3.389768e-07	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs4730070	NA	0
56	11:131720001-131760000	11:131840001-131880000	9.819268e-11	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs478324	NA	0
56	11:131720001-131760000	11:132040001-132080000	1.3147e-08	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs478324	NA	0
66	17:44080001-44120000	17:44240001-44280000	1.285425e-09	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs62064663;rs113894932m;chr17:44080465;rs8070723;chr17:44081218;rs17573509;rs62064664;rs62064665;rs111324579;rs113201171;rs112310745;rs74450848;rs74846646;rs62064666;rs62064667;rs17573593;chr17:44082955;rs62064668;rs17573607;rs17652337;rs1991556;rs112836774;rs113316734;rs74829364;rs62064669;rs78962882;rs78136862;rs62064670;rs62064671;rs62064672;rs370558872;rs62064674;rs62064675;rs17652449;rs76723223;rs733966;rs733967;rs733968;rs733969;rs4283261;rs62062265;rs75666751;rs4306559;rs747152;rs12150254;chr17:44090536;chr17:44090538;rs12150170;rs12150515;rs62062266;rs17573858;rs62062267;rs62062268;rs62062269;rs62062270;rs75534191;rs9891103;rs62062271;rs62062272;rs62062273;rs12150469;rs72169174;rs112402370;rs12149995;rs62062274;rs62062275;rs62062276;rs62062277;rs62062278;rs62062279;rs62062280;rs62062281;chr17:44094133;rs62062282;rs17652502;rs2316948;rs9709338;rs62062283;rs111976319;rs58879558;rs62062284;rs62062285;rs62062286;rs62062287m;rs62062288;rs62062289;chr17:44098861;chr17:44098862;rs17652520;rs17573907;rs62062290;rs55726761;rs62062292;rs77747656;rs66885608;rs62062293;rs62062294;rs62062295;rs62062296;rs62062297;rs9468;chr17:44101775;rs147268270;rs8712;rs141412361;rs1052587;rs1052590;rs1052594;chr17:44102741;rs17574040;rs16940799;rs7687;rs17652748;rs75010486;rs16940806;chr17:44103927;chr17:44104278;rs2158257;chr17:44104410;rs17574228;chr17:44104576;rs78681971;rs79772576;rs149028349;rs78229689;rs371902677;chr17:44107487;chr17:44107513;chr17:44107606;rs7350928;rs17574361;rs17652961;chr17:44108482;rs34579536;rs17574425;rs55881134;rs1076222;rs7350980;rs36076725;rs35833914;rs4597358;rs77009866;rs62062321;rs17574604;rs17653162;rs62062322;rs17653193;rs17653211;rs17653255;rs201474071;rs62062323;rs141698966;rs4608377;chr17:44113392;rs12185225;chr17:44113787;rs12150438;chr17:44114090;rs12150162;rs62062324;rs62062325;rs62062133;rs62062134;rs17574796;rs17574824;rs12185243;rs8077487;rs11079729;rs12150542;rs12150090;rs41437445;rs62062136;rs7221390;rs34043286;rs10514897;rs62062137;rs41382552;rs55893711;rs55649944;rs56406462;chr17:44119500;rs10514898	NA	0
66	17:44120001-44160000	17:44240001-44280000	5.402597e-11	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs41374248;rs79252344;chr17:44121469;chr17:44121917;chr17:44122345;chr17:44122348;chr17:44122354;chr17:44122484;chr17:44122626;rs77105679;rs62063670;rs74571696;rs79698033;rs79065019;rs62063671;rs112578465;chr17:44125277;rs62063672;rs62063673;rs12150336;rs12150570;rs7218319;chr17:44126473;chr17:44126477;chr17:44126478;rs62063675;rs112746008;rs112333322;rs111327992;rs113434679;rs74977736;chr17:44127285;chr17:44127471m;rs12150447;rs12150064;chr17:44128754;rs17653836;rs17575423;rs66502149;rs62063676;rs62063677;rs62063678;rs142767245;rs367643153;rs35443051;rs79649865;rs75546272;rs111853996;rs112674766;rs112074397;rs62063680;rs62063681;rs62063682;rs62063683;rs79180862;rs62063684;rs62063685;rs62063686;rs62063687;rs62060760;rs17575437;rs17653889;rs17653906;rs62060761;rs62060762;rs62060763;rs111259120;rs62060764;rs62060765;rs71920662;rs17575507;rs876944;rs62060767;rs62060768;rs62060769;rs1107820;rs17575556;rs17653998;rs201194882;rs111372048;rs62060785;rs62060786;rs62060787;rs200791233;rs41384744;rs55714296;rs55690782;chr17:44137386;chr17:44137676;chr17:44137678;rs17654016;rs7220752;chr17:44138377;rs2316951;rs2316952;rs17575683;rs112411928;rs2316953;rs2838;rs12150127;rs62060792;rs76307183;rs150514510;chr17:44142332;chr17:44142334;rs62060793;rs146149698;rs62060794;rs62060795;rs17575773;rs62060796m;rs62060797;rs12150344;rs62060798;rs62060799;rs17575822;rs17575850;rs17659731;rs75641221;chr17:44145512;rs62060800;rs62060801;rs17659743;rs62060802;rs75975083;rs77950913;rs79782347;rs56318865;rs56041778;rs55947022;rs55929190;rs56323408;rs55831516;rs62060809;rs62060810;chr17:44149210;rs1117253;chr17:44149348;rs12150625;rs12150627;rs12150628;rs12150611;rs74850776;rs974295;rs1029463;rs974294;rs974293;rs974292;rs974291;rs12150551;rs12150558;rs9907738;rs62060812;rs62060834;chr17:44151969;rs62060835;rs62060836;rs112597362;rs62060837;rs62060838;rs62060839;rs62060840;rs62060841;rs62060842;rs62060843;rs62060844;chr17:44153909;rs76154201;rs75530705;rs112197756;rs62060845;rs62060846;rs74481389;rs62060847;rs56100031;chr17:44155299;rs55972730;rs2066899;chr17:44155925;rs111750615;rs2316954;chr17:44156180;chr17:44156181;chr17:44156401;rs17659881;rs78938131;chr17:44157676;rs62060850;rs62060851;rs1476554;rs77138434;rs111913701;rs111519055;rs77925835;rs17659953;rs17576165;rs17576200	NA	0
69	19:37280001-37320000	19:37320001-37360000	1.682397e-08	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs140569678;rs3927989;rs149349299	ENSG00000197863:ENSG00000251247	1
69	19:37320001-37360000	19:37680001-37720000	5.166468e-07	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs117173030	ENSG00000267360:ENSG00000245680:ENSG00000188283	1
21	5:87760001-87800000	5:87040001-87080000	9.424275e-09	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs6452792	NA	0
21	5:87760001-87800000	5:87480001-87520000	5.461157e-07	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs6452792	NA	0
21	5:87920001-87960000	5:87760001-87800000	1.113485e-08	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
24	5:113760001-113800000	5:113000001-113040000	5.012837e-09	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs12516617;rs1459781;rs1459780	NA	0
29	6:16720001-16760000	6:16440001-16480000	1.971245e-07	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs3812220;rs76654064;rs10484367;rs77882646;rs3793118;rs1144696;rs1144698;rs1144699;rs1150639;rs1144700;rs9367926;rs16879023;rs71706080;rs56192497;rs56374431;rs2301594;rs6924861m;rs6915310;rs1322599	NA	0
29	6:16720001-16760000	6:16480001-16520000	3.23066e-09	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs3812220;rs76654064;rs10484367;rs77882646;rs3793118;rs1144696;rs1144698;rs1144699;rs1150639;rs1144700;rs9367926;rs16879023;rs71706080;rs56192497;rs56374431;rs2301594;rs6924861m;rs6915310;rs1322599	NA	0
29	6:16680001-16720000	6:16560001-16600000	4.602715e-08	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs6933265;rs3812216	NA	0
37	7:104640001-104680000	7:104600001-104640000	9.721617e-16	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs11432195	NA	0
37	7:104720001-104760000	7:104600001-104640000	4.667342e-07	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs111931861	NA	0
37	7:104720001-104760000	7:104640001-104680000	4.958217e-13	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs111931861	ENSG00000005483	1
37	7:104840001-104880000	7:104760001-104800000	3.389768e-07	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs2237612;rs13235033	NA	0
66	17:44240001-44280000	17:44080001-44120000	1.285425e-09	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	chr17:44240107;chr17:44240497;chr17:44240797;chr17:44240850;chr17:44240986;chr17:44241304;chr17:44241487;chr17:44241664;chr17:44241797;chr17:44242536;chr17:44242574;chr17:44242606;chr17:44242637;chr17:44242759;chr17:44242788;chr17:44242969;chr17:44243179;rs76475392;chr17:44243354;chr17:44243543;chr17:44243863;chr17:44243868;chr17:44243870;chr17:44243979;chr17:44244397;chr17:44244581;chr17:44244639;chr17:44244896;chr17:44244926;chr17:44245171;chr17:44245359;chr17:44245766;chr17:44245876;chr17:44246143;chr17:44246211;chr17:44246330;chr17:44246405;rs2532277;rs2532276;rs150546962;chr17:44246997;chr17:44247164;chr17:44247314;chr17:44247673;chr17:44248042;chr17:44248769;chr17:44248814;chr17:44248837;chr17:44249096;chr17:44249199;chr17:44249621;chr17:44249800;chr17:44249911;chr17:44250108;chr17:44250236;chr17:44250473;chr17:44250616;chr17:44250669;chr17:44250883;chr17:44251230;chr17:44251243;chr17:44251491;chr17:44251548;chr17:44251554m;chr17:44251582;chr17:44251698;chr17:44251769;chr17:44251907;chr17:44251972;chr17:44252098;chr17:44252197;chr17:44252416;chr17:44252461;chr17:44252468;chr17:44252510;chr17:44253203;chr17:44253275;chr17:44253364;chr17:44253951;chr17:44254291;chr17:44254379;chr17:44254413;chr17:44254467;chr17:44254494;chr17:44254993;chr17:44255002;chr17:44255017;chr17:44255146;chr17:44255532;chr17:44255550;chr17:44255777;chr17:44255784;chr17:44256053;chr17:44256296;chr17:44256655;chr17:44256710;rs113089855;chr17:44257473;chr17:44257783;chr17:44257788;chr17:44257923;chr17:44258231;chr17:44258354;chr17:44258422;chr17:44258446;chr17:44258914;chr17:44258938;chr17:44258954;chr17:44259040;chr17:44259261;rs141371634;chr17:44259519;chr17:44259539;chr17:44259792;chr17:44259919;chr17:44260416;chr17:44260644m;chr17:44260845;chr17:44260931;chr17:44260933;chr17:44260939;chr17:44260967;chr17:44261137;chr17:44261613;chr17:44261753;chr17:44262203;chr17:44262403;chr17:44262418;chr17:44262581;chr17:44262582;chr17:44262758;chr17:44263022;chr17:44263341;chr17:44263479;chr17:44263725;chr17:44263729;chr17:44263923;chr17:44263955;chr17:44263965;chr17:44264045;chr17:44264269;chr17:44264717;chr17:44264943;chr17:44265192;chr17:44265328;chr17:44265477;chr17:44265702;chr17:44266022;rs2532239;rs2696569;rs2696568;rs2696566;chr17:44266692;chr17:44266972;chr17:44266975;chr17:44267164;chr17:44267170;chr17:44267227;chr17:44267617;rs141166507;chr17:44267863;chr17:44267904;rs2141298;chr17:44268697;chr17:44269217;chr17:44269421;chr17:44269442;chr17:44269493;chr17:44269510;chr17:44269546;chr17:44269676;rs2696635;rs141752007;rs62060947;rs11079733;rs2696633;rs143625699;chr17:44270708;rs113417378;chr17:44271152;chr17:44271430;chr17:44271512;chr17:44272000;chr17:44272266;chr17:44272552;chr17:44272679;chr17:44272928;rs2532233;chr17:44273264;rs62060952;chr17:44273448;chr17:44273653;chr17:44273664;chr17:44273889;chr17:44273919;chr17:44274451;chr17:44274560;chr17:44274766;chr17:44274838;chr17:44274933;chr17:44274985;chr17:44275035;chr17:44275172;chr17:44275230;chr17:44275619;chr17:44275649;chr17:44276013;chr17:44276330;chr17:44276431;chr17:44276479;chr17:44276578;chr17:44276618;chr17:44276821;rs141184610;rs2532229;rs147317628;chr17:44277691;chr17:44277707;chr17:44277818;chr17:44277825;chr17:44277867;chr17:44277923;rs66498281;chr17:44278661;rs17664048;rs1918786;rs1918787;chr17:44279371;chr17:44279557;chr17:44279760;chr17:44279803	NA	0
66	17:44240001-44280000	17:44120001-44160000	5.402597e-11	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	chr17:44240107;chr17:44240497;chr17:44240797;chr17:44240850;chr17:44240986;chr17:44241304;chr17:44241487;chr17:44241664;chr17:44241797;chr17:44242536;chr17:44242574;chr17:44242606;chr17:44242637;chr17:44242759;chr17:44242788;chr17:44242969;chr17:44243179;rs76475392;chr17:44243354;chr17:44243543;chr17:44243863;chr17:44243868;chr17:44243870;chr17:44243979;chr17:44244397;chr17:44244581;chr17:44244639;chr17:44244896;chr17:44244926;chr17:44245171;chr17:44245359;chr17:44245766;chr17:44245876;chr17:44246143;chr17:44246211;chr17:44246330;chr17:44246405;rs2532277;rs2532276;rs150546962;chr17:44246997;chr17:44247164;chr17:44247314;chr17:44247673;chr17:44248042;chr17:44248769;chr17:44248814;chr17:44248837;chr17:44249096;chr17:44249199;chr17:44249621;chr17:44249800;chr17:44249911;chr17:44250108;chr17:44250236;chr17:44250473;chr17:44250616;chr17:44250669;chr17:44250883;chr17:44251230;chr17:44251243;chr17:44251491;chr17:44251548;chr17:44251554m;chr17:44251582;chr17:44251698;chr17:44251769;chr17:44251907;chr17:44251972;chr17:44252098;chr17:44252197;chr17:44252416;chr17:44252461;chr17:44252468;chr17:44252510;chr17:44253203;chr17:44253275;chr17:44253364;chr17:44253951;chr17:44254291;chr17:44254379;chr17:44254413;chr17:44254467;chr17:44254494;chr17:44254993;chr17:44255002;chr17:44255017;chr17:44255146;chr17:44255532;chr17:44255550;chr17:44255777;chr17:44255784;chr17:44256053;chr17:44256296;chr17:44256655;chr17:44256710;rs113089855;chr17:44257473;chr17:44257783;chr17:44257788;chr17:44257923;chr17:44258231;chr17:44258354;chr17:44258422;chr17:44258446;chr17:44258914;chr17:44258938;chr17:44258954;chr17:44259040;chr17:44259261;rs141371634;chr17:44259519;chr17:44259539;chr17:44259792;chr17:44259919;chr17:44260416;chr17:44260644m;chr17:44260845;chr17:44260931;chr17:44260933;chr17:44260939;chr17:44260967;chr17:44261137;chr17:44261613;chr17:44261753;chr17:44262203;chr17:44262403;chr17:44262418;chr17:44262581;chr17:44262582;chr17:44262758;chr17:44263022;chr17:44263341;chr17:44263479;chr17:44263725;chr17:44263729;chr17:44263923;chr17:44263955;chr17:44263965;chr17:44264045;chr17:44264269;chr17:44264717;chr17:44264943;chr17:44265192;chr17:44265328;chr17:44265477;chr17:44265702;chr17:44266022;rs2532239;rs2696569;rs2696568;rs2696566;chr17:44266692;chr17:44266972;chr17:44266975;chr17:44267164;chr17:44267170;chr17:44267227;chr17:44267617;rs141166507;chr17:44267863;chr17:44267904;rs2141298;chr17:44268697;chr17:44269217;chr17:44269421;chr17:44269442;chr17:44269493;chr17:44269510;chr17:44269546;chr17:44269676;rs2696635;rs141752007;rs62060947;rs11079733;rs2696633;rs143625699;chr17:44270708;rs113417378;chr17:44271152;chr17:44271430;chr17:44271512;chr17:44272000;chr17:44272266;chr17:44272552;chr17:44272679;chr17:44272928;rs2532233;chr17:44273264;rs62060952;chr17:44273448;chr17:44273653;chr17:44273664;chr17:44273889;chr17:44273919;chr17:44274451;chr17:44274560;chr17:44274766;chr17:44274838;chr17:44274933;chr17:44274985;chr17:44275035;chr17:44275172;chr17:44275230;chr17:44275619;chr17:44275649;chr17:44276013;chr17:44276330;chr17:44276431;chr17:44276479;chr17:44276578;chr17:44276618;chr17:44276821;rs141184610;rs2532229;rs147317628;chr17:44277691;chr17:44277707;chr17:44277818;chr17:44277825;chr17:44277867;chr17:44277923;rs66498281;chr17:44278661;rs17664048;rs1918786;rs1918787;chr17:44279371;chr17:44279557;chr17:44279760;chr17:44279803	NA	0
69	19:37320001-37360000	19:37280001-37320000	1.682397e-08	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs117173030	NA	0
69	19:37680001-37720000	19:37320001-37360000	5.166468e-07	HiC	GSE87112	Dorsolateral_Prefrontal_Cortex	intra	rs140965448	ENSG00000197863:ENSG00000251247	1
21	5:87760001-87800000	5:87840001-87880000	1.508779e-08	HiC	GSE87112	Hippocampus	intra	rs6452792	NA	0
21	5:87760001-87800000	5:87920001-87960000	1.624634e-08	HiC	GSE87112	Hippocampus	intra	rs6452792	NA	0
21	5:87760001-87800000	5:87960001-88000000	9.646614e-18	HiC	GSE87112	Hippocampus	intra	rs6452792	NA	0
24	5:113760001-113800000	5:113800001-113840000	4.807232e-09	HiC	GSE87112	Hippocampus	intra	rs12516617;rs1459781;rs1459780	NA	0
34	6:134240001-134280000	6:135240001-135280000	3.461719e-07	HiC	GSE87112	Hippocampus	intra	rs145870286	ENSG00000118514	1
37	7:104640001-104680000	7:104720001-104760000	8.295075e-19	HiC	GSE87112	Hippocampus	intra	rs11432195	NA	0
37	7:104640001-104680000	7:104920001-104960000	5.908205e-07	HiC	GSE87112	Hippocampus	intra	rs11432195	NA	0
37	7:104720001-104760000	7:104760001-104800000	1.950123e-07	HiC	GSE87112	Hippocampus	intra	rs111931861	NA	0
37	7:104720001-104760000	7:104920001-104960000	2.876175e-09	HiC	GSE87112	Hippocampus	intra	rs111931861	NA	0
39	8:8600001-8640000	8:8840001-8880000	1.91375e-07	HiC	GSE87112	Hippocampus	intra	rs1719381;rs11460253;rs6601730;rs4840355;rs4841025;rs4841026;rs2728733;rs2687541;rs1719382;rs6985207;rs609958;rs560544;rs486781	ENSG00000104626	1
69	19:37000001-37040000	19:37160001-37200000	3.981639e-07	HiC	GSE87112	Hippocampus	intra	rs117172205	ENSG00000189042	1
69	19:37280001-37320000	19:37320001-37360000	1.043777e-07	HiC	GSE87112	Hippocampus	intra	rs140569678;rs3927989;rs149349299	ENSG00000197863:ENSG00000251247	1
69	19:37440001-37480000	19:37640001-37680000	1.530843e-09	HiC	GSE87112	Hippocampus	intra	rs139567174	ENSG00000196967	1
1	1:61880001-61920000	1:61600001-61640000	6.252938e-13	HiC	GSE87112	Hippocampus	intra	rs79393389;rs114937089	NA	0
1	1:61880001-61920000	1:61720001-61760000	2.966959e-09	HiC	GSE87112	Hippocampus	intra	rs79393389;rs114937089	NA	0
8	2:63000001-63040000	2:62680001-62720000	5.051177e-10	HiC	GSE87112	Hippocampus	intra	rs72888951;rs79203297;rs79891622;rs74346157;rs72807581;rs75092134;rs77945953;rs78995299	NA	0
21	5:87760001-87800000	5:87040001-87080000	9.846789e-12	HiC	GSE87112	Hippocampus	intra	rs6452792	NA	0
21	5:87760001-87800000	5:87680001-87720000	4.598823e-14	HiC	GSE87112	Hippocampus	intra	rs6452792	NA	0
21	5:87920001-87960000	5:87680001-87720000	2.70781e-07	HiC	GSE87112	Hippocampus	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
21	5:87840001-87880000	5:87760001-87800000	1.508779e-08	HiC	GSE87112	Hippocampus	intra	rs4916723;rs17422060;rs1659071;rs1644047;rs10071454;rs918429;rs7722396;rs36124295	NA	0
21	5:87920001-87960000	5:87760001-87800000	1.624634e-08	HiC	GSE87112	Hippocampus	intra	rs1644042;rs1644044;rs1644045;rs11740358;rs1628250;rs4916661	NA	0
24	5:113800001-113840000	5:113760001-113800000	4.807232e-09	HiC	GSE87112	Hippocampus	intra	rs13188074	NA	0
29	6:16680001-16720000	6:16480001-16520000	2.729448e-13	HiC	GSE87112	Hippocampus	intra	rs6933265;rs3812216	NA	0
29	6:16720001-16760000	6:16480001-16520000	5.738934e-17	HiC	GSE87112	Hippocampus	intra	rs3812220;rs76654064;rs10484367;rs77882646;rs3793118;rs1144696;rs1144698;rs1144699;rs1150639;rs1144700;rs9367926;rs16879023;rs71706080;rs56192497;rs56374431;rs2301594;rs6924861m;rs6915310;rs1322599	NA	0
29	6:16720001-16760000	6:16560001-16600000	7.043316e-11	HiC	GSE87112	Hippocampus	intra	rs3812220;rs76654064;rs10484367;rs77882646;rs3793118;rs1144696;rs1144698;rs1144699;rs1150639;rs1144700;rs9367926;rs16879023;rs71706080;rs56192497;rs56374431;rs2301594;rs6924861m;rs6915310;rs1322599	NA	0
37	7:104640001-104680000	7:104600001-104640000	3.422073e-23	HiC	GSE87112	Hippocampus	intra	rs11432195	NA	0
37	7:104720001-104760000	7:104600001-104640000	5.821481e-09	HiC	GSE87112	Hippocampus	intra	rs111931861	NA	0
37	7:104760001-104800000	7:104600001-104640000	9.568335e-07	HiC	GSE87112	Hippocampus	intra	rs4730070	NA	0
37	7:104920001-104960000	7:104600001-104640000	7.27265e-11	HiC	GSE87112	Hippocampus	intra	rs11761429	NA	0
37	7:104720001-104760000	7:104640001-104680000	8.295075e-19	HiC	GSE87112	Hippocampus	intra	rs111931861	ENSG00000005483	1
37	7:104920001-104960000	7:104640001-104680000	5.908205e-07	HiC	GSE87112	Hippocampus	intra	rs11761429	ENSG00000005483	1
37	7:104760001-104800000	7:104720001-104760000	1.950123e-07	HiC	GSE87112	Hippocampus	intra	rs4730070	NA	0
37	7:104920001-104960000	7:104720001-104760000	2.876175e-09	HiC	GSE87112	Hippocampus	intra	rs11761429	NA	0
39	8:8840001-8880000	8:8600001-8640000	1.91375e-07	HiC	GSE87112	Hippocampus	intra	rs17701675;rs2953802;rs1964356;rs2979265;rs2288673;rs2288671;rs6987558;rs6993244;rs2915251;rs4841083;rs2979256	NA	0
69	19:37320001-37360000	19:37280001-37320000	1.043777e-07	HiC	GSE87112	Hippocampus	intra	rs117173030	NA	0
72	20:21520001-21560000	20:20800001-20840000	2.904e-07	HiC	GSE87112	Hippocampus	intra	rs67883051;rs6082447;rs112337001;rs8182800;rs56274906;rs184218664;rs7267772;rs73129824;rs181547196;rs73129826;rs6137387;rs6137388;rs73129833;rs73129835;rs12106193;rs1985169;rs6035892	NA	0
72	20:21160001-21200000	20:20840001-20880000	2.755048e-07	HiC	GSE87112	Hippocampus	intra	rs6047299;rs4815030;rs2145100;rs8120377;rs8120293;rs555629116;rs57940584;rs765585;rs6132406;rs879064;rs552185666;rs2144782;rs1548254;rs754332;rs3827959;rs6137285;rs6137286;rs6137287;rs12625304;rs3790142;rs10568380;rs11478463;rs6113163;rs34527828;rs11288900;rs2236128;rs6137292;rs3748438;rs4305335;rs61279078;chr20:21199818;chr20:21199821;chr20:21199823;chr20:21199826;chr20:21199827;chr20:21199830;chr20:21199831	NA	0
